,name,percent,category,produce,supply,img_url,580
402,원매 20,20.0%,과실주,더한주류,더한주류,https://assets.business.veluga.kr/media/public/%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%86%E1%85%A2_20.png,
403,원매 15,15.0%,과실주,더한주류,더한주류,https://assets.business.veluga.kr/media/public/%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%86%E1%85%A2_15.png,
404,매실원주,13.0%,과실주,더한주류,더한주류,https://assets.business.veluga.kr/media/public/%E1%84%86%E1%85%A2%E1%84%89%E1%85%B5%E1%86%AF%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%8C%E1%85%AE.png,
405,장수 오미자주,17.0%,과실주,농업회사법인 (주)알에프,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%8C%E1%85%A1%E1%86%BC%E1%84%89%E1%85%AE_%E1%84%8B%E1%85%A9%E1%84%86%E1%85%B5%E1%84%8C%E1%85%A1%E1%84%8C%E1%85%AE.png,
406,황진이,13.0%,과실주,농업회사법인 (유)술소리,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%92%E1%85%AA%E1%86%BC%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%8B%E1%85%B5.png,
407,추사 애플 와인,12.0%,과실주,농업회사법인 예산사과와인(주),부국상사,https://assets.business.veluga.kr/media/public/%E1%84%8E%E1%85%AE%E1%84%89%E1%85%A1_%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%AA%E1%84%8B%E1%85%B5%E1%86%AB_375.png,
408,에피소드 홉,3.5%,과실주,(주)애플리즈,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B5%E1%84%89%E1%85%A9%E1%84%83%E1%85%B3_%E1%84%92%E1%85%A9%E1%86%B8.png,
409,에피소드 상그리아,3.5%,과실주,(주)애플리즈,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B5%E1%84%89%E1%85%A9%E1%84%83%E1%85%B3_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1_h3rxAy1.png,
410,여포의 꿈 화이트,12.0%,과실주,여포와인농장,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%8B%E1%85%A7%E1%84%91%E1%85%A9%E1%84%8B%E1%85%B4_%E1%84%81%E1%85%AE%E1%86%B7.png,
411,에피소드 애플,3.5%,과실주,(주)애플리즈,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B5%E1%84%89%E1%85%A9%E1%84%83%E1%85%B3_%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%86%AF_cClANE0.png,
412,샤또 미소 로제,12.0%,과실주,도란원,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%85%E1%85%A9%E1%84%8C%E1%85%A6_%E1%84%89%E1%85%B3%E1%84%8B%E1%85%B1%E1%84%90%E1%85%B3_750.png,
413,한스오차드 애플 와인,11.0%,과실주,(주)애플리즈,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%92%E1%85%A1%E1%86%AB%E1%84%89%E1%85%B3%E1%84%8B%E1%85%A9%E1%84%8E%E1%85%A1%E1%84%83%E1%85%B3_%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%AA%E1%84%8B%E1%85%B5%E1%86%AB_P8V7CX8.png,
414,오미로제,12.0%,과실주,농업회사법인 (주)제이엘,농업회사법인 주식회사 제이엘 (OmyNara),https://assets.business.veluga.kr/media/public/%EC%98%A4%EB%AF%B8%EB%A1%9C%EC%A0%9C_%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4_750_DyIYVHi.png,
415,혼디주,12.0%,과실주,(주)시트러스,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%92%E1%85%A9%E1%86%AB%E1%84%83%E1%85%B5%E1%84%8C%E1%85%AE.png,
416,사랑할 때 20,20.0%,과실주,중원양조,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%89%E1%85%A1%E1%84%85%E1%85%A1%E1%86%BC%E1%84%92%E1%85%A1%E1%86%AF%E1%84%84%E1%85%A2_20.png,
417,사랑할 때 12,12.0%,과실주,중원양조,부국상사,https://assets.business.veluga.kr/media/public/%E1%84%89%E1%85%A1%E1%84%85%E1%85%A1%E1%86%BC%E1%84%92%E1%85%A1%E1%86%AF%E1%84%84%E1%85%A2_12.png,
418,에이스 블랙잭 21,9.0%,과실주 사이더,캘리포니아 사이더 컴퍼니,원 월드비어코리아,https://assets.business.veluga.kr/media/public/california_cider_ACE_BackJack_21.png,
419,에이스 파인애플,5.0%,과실주 사이더,캘리포니아 사이더 컴퍼니,원 월드비어코리아,https://assets.business.veluga.kr/media/public/california_cider_ACE_Pineapple.png,
420,에이스 애플,5.0%,과실주 사이더,캘리포니아 사이더 컴퍼니,원 월드비어코리아,https://assets.business.veluga.kr/media/public/california_cider_ACE_Apple.png,
421,앵그리 오차드 크리슾 애플,5.0%,과실주 사이더,Angry Orchard Cider Company,주식회사 선인터내셔널,https://cdn.veluga.kr/drinks/0/main/318c61ea485747f5a0658b7b5224bad6_%E1%84%8B%E1%85%A2%E1%86%BC%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5.png,
422,부라더#소다,3.0%,과실주,보해양조(주),보해양조(주),https://cdn.veluga.kr/files/supplier/303/drinks/35.%E1%84%87%E1%85%A9%E1%84%92%E1%85%A2%E1%84%8B%E1%85%A3%E1%86%BC%E1%84%8C%E1%85%A9%E1%84%8C%E1%85%AE_%E1%84%87%E1%85%AE%E1%84%85%E1%85%A1%E1%84%83%E1%85%A5%E1%84%89%E1%85%A9%E1%84%83%E1%85%A1.png,
423,트로피칼 톡소다,5.0%,과실주,(주)무학,(주)무학,https://cdn.veluga.kr/files/supplier/302/drinks/10.%E1%84%8C%E1%85%AE%E1%84%86%E1%85%AE%E1%84%92%E1%85%A1%E1%86%A8_%E1%84%90%E1%85%B3%E1%84%85%E1%85%A9%E1%84%91%E1%85%B5%E1%84%8F%E1%85%A1%E1%86%AF_%E1%84%90%E1%85%A9%E1%86%A8%E1%84%89%E1%85%A9%E1%84%83%E1%85%A1.png,
424,크루져 라즈베리,5.0%,과실주,Asahi Premium Beverages Pty Ltd,(주)롯데아사히주류,https://cdn.veluga.kr/files/supplier/287/drinks/3.%E1%84%8C%E1%85%AE%E1%84%85%E1%85%A9%E1%86%BA%E1%84%83%E1%85%A6%E1%84%8B%E1%85%A1%E1%84%89%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8C%E1%85%AE%E1%84%85%E1%85%B2_%E1%84%8F%E1%85%B3%E1%84%85%E1%85%AE%E1%84%8C%E1%85%A7_%E1%84%85%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%87%E1%85%A6%E1%84%85%E1%85%B5.png,
425,크루져 피치,5.0%,과실주,Asahi Premium Beverages Pty Ltd,(주)롯데아사히주류,https://cdn.veluga.kr/files/supplier/287/drinks/2.%E1%84%8C%E1%85%AE%E1%84%85%E1%85%A9%E1%86%BA%E1%84%83%E1%85%A6%E1%84%8B%E1%85%A1%E1%84%89%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8C%E1%85%AE%E1%84%85%E1%85%B2_%E1%84%8F%E1%85%B3%E1%84%85%E1%85%AE%E1%84%8C%E1%85%A7_%E1%84%91%E1%85%B5%E1%84%8E%E1%85%B5.png,
426,크루져 블루베리,5.0%,과실주,Asahi Premium Beverages Pty Ltd,(주)롯데아사히주류,https://cdn.veluga.kr/files/supplier/287/drinks/1.%E1%84%8C%E1%85%AE%E1%84%85%E1%85%A9%E1%86%BA%E1%84%83%E1%85%A6%E1%84%8B%E1%85%A1%E1%84%89%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8C%E1%85%AE%E1%84%85%E1%85%B2_%E1%84%8F%E1%85%B3%E1%84%85%E1%85%AE%E1%84%8C%E1%85%A7_%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%AE%E1%84%87%E1%85%A6%E1%84%85%E1%85%B5.png,
427,제주 와이너리 귤로만,10.0%,과실주,제주 와이너리,한국술유통,https://cdn.veluga.kr/files/supplier/temporary/drinks/93.%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%AE%E1%86%A8%E1%84%89%E1%85%AE%E1%86%AF%E1%84%8B%E1%85%B2%E1%84%90%E1%85%A9%E1%86%BC_%E1%84%8C%E1%85%A6%E1%84%8C%E1%85%AE_%E1%84%8B%E1%85%AA%E1%84%8B%E1%85%B5%E1%84%82%E1%85%A5%E1%84%85%E1%85%B5_%E1%84%80%E1%85%B2%E1%86%AF%E1%84%85%E1%85%A9%E1%84%86%E1%85%A1%E1%86%AB.png,
428,고창명주 명작,13.0%,과실주,국순당 고창명주㈜,한국술유통,https://cdn.veluga.kr/files/supplier/temporary/drinks/10.%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%AE%E1%86%A8%E1%84%89%E1%85%AE%E1%86%AF%E1%84%8B%E1%85%B2%E1%84%90%E1%85%A9%E1%86%BC_%E1%84%80%E1%85%A9%E1%84%8E%E1%85%A1%E1%86%BC%E1%84%86%E1%85%A7%E1%86%BC%E1%84%8C%E1%85%AE_%E1%84%86%E1%85%A7%E1%86%BC%E1%84%8C%E1%85%A1%E1%86%A8.png,
429,선운산 복분자주 16,16.0%,과실주,(농)선운산복분자주 흥진,한국술유통,https://cdn.veluga.kr/files/supplier/temporary/drinks/3.%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%AE%E1%86%A8%E1%84%89%E1%85%AE%E1%86%AF%E1%84%8B%E1%85%B2%E1%84%90%E1%85%A9%E1%86%BC_%E1%84%89%E1%85%A5%E1%86%AB%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%89%E1%85%A1%E1%86%AB_%E1%84%87%E1%85%A9%E1%86%A8%E1%84%87%E1%85%AE%E1%86%AB%E1%84%8C%E1%85%A1%E1%84%8C%E1%85%AE_16.png,
430,선운산 복분자주 19,19.0%,과실주,(농)선운산복분자주 흥진,한국술유통,https://cdn.veluga.kr/files/supplier/temporary/drinks/2.%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%AE%E1%86%A8%E1%84%89%E1%85%AE%E1%86%AF%E1%84%8B%E1%85%B2%E1%84%90%E1%85%A9%E1%86%BC_%E1%84%89%E1%85%A5%E1%86%AB%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%89%E1%85%A1%E1%86%AB_%E1%84%87%E1%85%A9%E1%86%A8%E1%84%87%E1%85%AE%E1%86%AB%E1%84%8C%E1%85%A1%E1%84%8C%E1%85%AE_19.png,
431,로센티크 프렌치 사이다 페어,4.5%,과실주 사이더,L'Authentique French Cidre,비티스,https://cdn.veluga.kr/files/supplier/undefined/drinks/415.%E1%84%87%E1%85%B5%E1%84%90%E1%85%B5%E1%84%89%E1%85%B3_%E1%84%85%E1%85%A9%E1%84%89%E1%85%A6%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%B3-%E1%84%91%E1%85%B3%E1%84%85%E1%85%A6%E1%86%AB%E1%84%8E%E1%85%B5-%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A6%E1%84%8B%E1%85%A5.png,
432,로센티크 프렌치 사이다 레몬 진저,4.5%,과실주 사이더,L'Authentique French Cidre,비티스,https://cdn.veluga.kr/files/supplier/undefined/drinks/414.%E1%84%87%E1%85%B5%E1%84%90%E1%85%B5%E1%84%89%E1%85%B3_%E1%84%85%E1%85%A9%E1%84%89%E1%85%A6%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%B3-%E1%84%91%E1%85%B3%E1%84%85%E1%85%A6%E1%86%AB%E1%84%8E%E1%85%B5-%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%83%E1%85%A1-%E1%84%85%E1%85%A6%E1%84%86%E1%85%A9%E1%86%AB-%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%A5.png,
433,로센티크 프렌치 사이다 두,2.0%,과실주 사이더,L'Authentique French Cidre,비티스,https://cdn.veluga.kr/files/supplier/undefined/drinks/413.%E1%84%87%E1%85%B5%E1%84%90%E1%85%B5%E1%84%89%E1%85%B3_%E1%84%85%E1%85%A9%E1%84%89%E1%85%A6%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%B3-%E1%84%91%E1%85%B3%E1%84%85%E1%85%A6%E1%86%AB%E1%84%8E%E1%85%B5-%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%83%E1%85%A1-%E1%84%83%E1%85%AE.png,
434,로센티크 프렌치 사이다 브뤼,4.5%,과실주 사이더,L'Authentique French Cidre,비티스,https://cdn.veluga.kr/files/supplier/undefined/drinks/412.%E1%84%87%E1%85%B5%E1%84%90%E1%85%B5%E1%84%89%E1%85%B3_%E1%84%85%E1%85%A9%E1%84%89%E1%85%A6%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%B3-%E1%84%91%E1%85%B3%E1%84%85%E1%85%A6%E1%86%AB%E1%84%8E%E1%85%B5-%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%83%E1%85%A1-%E1%84%87%E1%85%B3%E1%84%85%E1%85%B1.png,
435,갓우드,7.5%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/images/drink-fallback.png,
436,에제키엘,8.0%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/images/drink-fallback.png,
437,킹 인더 노스,6.5%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/images/drink-fallback.png,
438,신데렐라스 슬리퍼,7.5%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/9.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5_%E1%84%89%E1%85%B5%E1%86%AB%E1%84%83%E1%85%A6%E1%84%85%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A1%E1%84%89%E1%85%B3_%E1%84%89%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%91%E1%85%A5.png,
439,임페리얼 11 로제,11.0%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/8.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5_%E1%84%8B%E1%85%B5%E1%86%B7%E1%84%91%E1%85%A6%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A5%E1%86%AF_11_%E1%84%85%E1%85%A9%E1%84%8C%E1%85%A6.png,
440,엑스트라 섹 - 네츄럴리 스파클링,8.0%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/images/drink-fallback.png,
441,브룻 네이처 - 네츄럴리 스파클링,8.0%,과실주 사이더,Eden Ciders,어메이징스플래시인터내셔널,https://cdn.veluga.kr/files/supplier/undefined/drinks/6.%E1%84%8B%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%86%BC%E1%84%89%E1%85%B3%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%84%89%E1%85%B5_%E1%84%87%E1%85%B3%E1%84%85%E1%85%AE%E1%86%BA_%E1%84%82%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8E%E1%85%A5_%E1%84%82%E1%85%A6%E1%84%8E%E1%85%B2%E1%84%85%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5_%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1%E1%84%8F%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%86%BC.png,
442,빅드롭 업타임 크래프트 라거,0.5%,논알콜 맥주,빅드롭,비더블유아이코리아,https://cdn.veluga.kr/files/supplier/13/drinks/24637_Main_-_BIG_DROP_UPTIME_CRAFT_LAGER.png,
443,라몬 무알콜 맥주,0.3%,논알콜 맥주,로만 브루어리,비더블유아이코리아,https://cdn.veluga.kr/files/supplier/13/drinks/24636_Main_-_RAMON.png,
444,어프리데이 스타우트,0.5%,논알콜 맥주,주식회사 부족한녀석들,주식회사 부족한녀석들,https://cdn.veluga.kr/files/supplier/351/drinks/24257_132.png,
445,어프리데이 페일에일,0.5%,논알콜 맥주,주식회사 부족한녀석들,주식회사 부족한녀석들,https://cdn.veluga.kr/files/supplier/351/drinks/24254_Main_-_Afreeday_Pale_ale.png,
446,하이네켄 0.0,0.0%,논알콜 맥주,하이네켄 네덜란드 서플라이,하이네켄코리아 주식회사,https://cdn.veluga.kr/drinks/0/main/dbf384e49ed343ebbfe98779c7dcb118_330%E1%84%8F%E1%85%A2%E1%86%AB.png,
447,빅드롭 무알콜 파인 트레일 페일 에일,0.5%,논알콜 맥주,하비스톤 브루어리,비더블유아이코리아,https://cdn.veluga.kr/files/supplier/13/drinks/3350_%EB%B9%85%EB%93%9C%EB%9E%8D_%EB%AC%B4%EC%95%8C%EC%BD%9C_%ED%8C%8C%EC%9D%B8_%ED%8A%B8%EB%A0%88%EC%9D%BC_%ED%8E%98%EC%9D%BC_%EC%97%90%EC%9D%BC.png,
448,초야 논알콜 요와나이 유즈슈,0.0%,논알콜 기타,쵸야,주식회사 가주유통,https://cdn.veluga.kr/files/supplier/62/drinks/25316_Main_-_YOWANAI_YUZUSHU.png,
449,보테가 스파클링 제로 화이트,0.0%,논알콜 기타,보테가 비나이,더바인컴퍼니,https://cdn.veluga.kr/files/supplier/119/drinks/21804_Main_-_Bottega_Zero_White.png,
450,쎄시 시드르 바이오 논알콜 0.0%,0.0%,논알콜 기타,샤또 드 쎄시,주식회사 테이스트버드,https://cdn.veluga.kr/files/supplier/75/drinks/21682_Main_-_SASSY_Cidre_Bio_Non-alcoholic_0.png,
451,카스 제로,0.0%,논알콜 기타,오비맥주 주식회사,오비맥주 주식회사,https://cdn.veluga.kr/files/supplier/103/drinks/3.%E1%84%8B%E1%85%A9%E1%84%87%E1%85%B5%E1%84%86%E1%85%A2%E1%86%A8%E1%84%8C%E1%85%AE_%E1%84%8C%E1%85%AE%E1%84%89%E1%85%B5%E1%86%A8%E1%84%92%E1%85%AC%E1%84%89%E1%85%A1_%E1%84%8F%E1%85%A1%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A6%E1%84%85%E1%85%A9.png,
452,그롤쉬 넌알콜,0.0%,논알콜 기타,GROLSCHE BIERBROUWERIJ NEDERLAND B.V.,에이이브랜드코리아 유한회사,https://cdn.veluga.kr/files/supplier/307/drinks/17.%E1%84%8B%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%B5%E1%84%87%E1%85%B3%E1%84%85%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B3%E1%84%8F%E1%85%A9%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1_%E1%84%8B%E1%85%B2%E1%84%92%E1%85%A1%E1%86%AB%E1%84%92%E1%85%AC%E1%84%89%E1%85%A1_%E1%84%80%E1%85%B3%E1%84%85%E1%85%A9%E1%86%AF%E1%84%89%E1%85%B1_%E1%84%82%E1%85%A5%E1%86%AB%E1%84%8B%E1%85%A1%E1%86%AF%E1%84%8F%E1%85%A9%E1%86%AF.png,
453,블루문,5.4%,수입 맥주 윗비어,ANHEUSER-BUSCH INBEV VIETNAM BREWERY COMPANY LIMITED,주식회사 골든블루인터내셔널,https://cdn.veluga.kr/drinks/0/main/820f3273780448f28ff267ed5a719660_Blue_Moon_15L.png,
454,밀러 제뉴인 드래프트,4.7%,수입 맥주 페일 라거,피보바리 스타로프라멘,주식회사 골든블루인터내셔널,https://cdn.veluga.kr/drinks/0/main/027d39e856a74bfe89160ccd29ffefe1_MGD_KEG_30L.png,
455,몰슨 캐네디언,4.0%,수입 맥주 라거,MOLSON COORS BEVERAGE COMPANY UK (Limited),주식회사 골든블루인터내셔널,https://cdn.veluga.kr/drinks/0/main/f0998f5899e64a69a4b81971ec99aaad_%E1%84%86%E1%85%A9%E1%86%AF%E1%84%8F%E1%85%A2.png,
456,쿠어스,4.0%,수입 맥주 라거,MOLSON COORS BEVERAGE COMPANY UK (Limited),주식회사 골든블루인터내셔널,https://cdn.veluga.kr/drinks/0/main/7037d65826824b958775c61412c14417_CRS_BEAUTY_330ml_Bottle_Spritz_2020_merged.png,
457,올라덥 21년,8.0%,수입 맥주 스타우트,하비스톤 브루어리,비더블유아이코리아,https://cdn.veluga.kr/files/supplier/13/drinks/25246_Main_-_OLA_DUBH_21.png,
458,피-카,6.0%,수입 맥주 사워,펄멘터아나,케이즈비어(K'S Beer),https://cdn.veluga.kr/files/supplier/101/drinks/25191_Main_-_FEE-KA.png,
459,블랙 켓,10.0%,수입 맥주 임페리얼 스타우트,펄멘터아나,케이즈비어(K'S Beer),https://cdn.veluga.kr/files/supplier/101/drinks/25185_Main_-_BLACK_CAT.png,
460,바니 비지니스,6.0%,수입 맥주 사워,펄멘터아나,케이즈비어(K'S Beer),https://cdn.veluga.kr/files/supplier/101/drinks/25189_Main_-_BUNNY_BUSINESS.png,
461,사카라,8.5%,수입 맥주 와일드 에일,셀라도르 에일즈,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24938_Main_-_Saqqara_1.png,
462,오렌지 선샤인,9.5%,수입 맥주 와일드 에일,셀라도르 에일즈,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24943_Main_-_Orange_Sunshine.png,
463,슬라이드 다운 마이 셀라도어,7.0%,수입 맥주 와일드 에일,셀라도르 에일즈,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24942_Main_-_Slide_Down_My_Cella_Door.png,
464,쉬바야,7.0%,수입 맥주 와일드 에일,셀라도르 에일즈,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24941_Main_-_Shivaya.png,
465,문 워터 2021,8.0%,수입 맥주 와일드 에일,셀라도르 에일즈,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24940_Main_-_Moon_Water_2021.png,
466,마스 2021,6.9%,수입 맥주 와일드 에일,셀라도르 에일즈,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24939_Main_-_Mas_2021.png,
467,순드뷔베리 IPA,5.9%,수입 맥주 IPA,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/%E1%84%89%E1%85%A5%E1%86%AB%E1%84%87%E1%85%A1%E1%84%8B%E1%85%B5.png,
468,리치몬드 골드,4.9%,수입 맥주 필스너,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/%E1%84%85%E1%85%B5%E1%84%8E%E1%85%B5%E1%84%86%E1%85%A9%E1%86%AB%E1%84%83%E1%85%B3.png,
469,스트림 오브 컨셔스니스,8.5%,수입 맥주 더블 IPA,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24808_Main_-_Stream_of_Consciousness.png,
470,팬텀,6.1%,수입 맥주 IPA,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24807_Main_-_Fantom.png,
471,DDH 마즈,5.6%,수입 맥주 페일 에일,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24812_Main_-_Fantom.png,
472,진저스냅,9.4%,수입 맥주 임페리얼 스타우트,토플링 골리앗 브루잉 컴퍼니,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24690_Main_-_Ginger_Snap.png,
473,키이우 라거,5.0%,수입 맥주 헬레스 라거,언더우드 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24675_Main_-_Milky_Mango.png,
474,앰니지어 헤이즈,5.0%,수입 맥주 IPA,언더우드 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24677_Main_-_Milky_Mango.png,
475,밀키 망고,5.5%,수입 맥주 IPA,언더우드 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24672_Main_-_Milky_Mango.png,
476,트로피카나 펀치,7.5%,수입 맥주 더블 IPA,언더우드 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24673_Main_-_Milky_Mango.png,
477,루플린 리버,8.0%,수입 맥주 더블 IPA,니딥,주식회사 파이이십일,https://cdn.veluga.kr/files/supplier/141/drinks/24655_Main_-_Luplin_River.png,
478,심트라,11.2%,수입 맥주 기타,니딥,주식회사 파이이십일,https://cdn.veluga.kr/files/supplier/141/drinks/24654_Main_-_Simtra.png,
479,제리스 베리스,6.5%,수입 맥주 사워,니딥,주식회사 파이이십일,https://cdn.veluga.kr/files/supplier/141/drinks/24653_Main_-_Jerrys_Berries.png,
480,아케이드 아이피에이,7.0%,수입 맥주 IPA,니 딥 브루잉 컴퍼니,주식회사 파이이십일,https://cdn.veluga.kr/files/supplier/141/drinks/24652_Main_-_Arcade_IPA.png,
481,퀸스,5.5%,수입 맥주 와일드 에일,플랜 비 팜 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24650_Main_-_Quince.png,
482,카넷,5.5%,수입 맥주 와일드 에일,플랜 비 팜 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24649_Main_-_Karnet.png,
483,반비어,5.5%,수입 맥주 와일드 에일,플랜 비 팜 브루어리,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/24648_Main_-_Barn_Beer.png,
484,모리 투 모리,6.5%,수입 맥주 기타,파이스트 브루잉 컴퍼니,주식회사 파이이십일,https://cdn.veluga.kr/files/supplier/141/drinks/24250_Main_-_Mori_to_Mori.png,
485,섬머헤이즈,4.2%,수입 맥주 IPA,브뤼셀 비어 프로젝트,비어로,https://cdn.veluga.kr/files/supplier/31/drinks/24144_Main_-__26.png,
486,코이사린다,4.0%,수입 맥주 사워,브뤼셀 비어 프로젝트,비어로,https://cdn.veluga.kr/files/supplier/31/drinks/24143_Main_-__27.png,
487,홉샐러드,6.0%,수입 맥주 IPA,8와이어드,비어로,https://cdn.veluga.kr/files/supplier/31/drinks/23738_Main_-__15.png,
488,더블 스쿱,7.5%,수입 맥주 스타우트,8와이어드,비어로,https://cdn.veluga.kr/files/supplier/31/drinks/23737_Main_-__14.png,
489,스트로베리 밀크쉐이크 IPA,7.2%,수입 맥주 IPA,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/23719_Main_-_Strawberry_Milkshake_IPA.png,
490,브루트랜스 배럴 에이지드,12.9%,수입 맥주 임페리얼 스타우트,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/23718_Main_-_Brewtrance_Barrel_Aged.png,
491,비앙카 스트로베리 라씨 고제,6.0%,수입 맥주 고제,옴니폴로,주식회사 비티알커머스,https://cdn.veluga.kr/files/supplier/6/drinks/23717_Main_-_Bianca_Strawberry_Lassi_Gose.png,
